TimeStamp,FPS,GT # Faces,# Faces,frame #,QRDetection Status,Hardcoded Eye Gaze,DetectedFaces Info
19-55-06.3717,45,10,1,8796,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2973416 | 0.9815364 | 0.4435954)"" |""isSubject"": ""False"" |""2D Position"": ""(570.711334228516 | 754.014984130859)"" } |}"
19-55-06.3909,38,10,1,8797,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2973416 | 0.9815364 | 0.4435954)"" |""isSubject"": ""False"" |""2D Position"": ""(570.711334228516 | 754.014984130859)"" } |}"
19-55-06.4098,41,10,1,8798,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2973416 | 0.9815364 | 0.4435954)"" |""isSubject"": ""False"" |""2D Position"": ""(570.711334228516 | 754.014984130859)"" } |}"
19-55-06.4325,42,10,1,8799,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2973416 | 0.9815364 | 0.4435954)"" |""isSubject"": ""False"" |""2D Position"": ""(570.711334228516 | 754.014984130859)"" } |}"
19-55-06.4659,43,10,1,8800,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2978396 | 0.9818126 | 0.4440079)"" |""isSubject"": ""False"" |""2D Position"": ""(571.279205322266 | 753.709503173828)"" } |}"
19-55-06.4861,39,10,1,8801,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2978396 | 0.9818126 | 0.4440079)"" |""isSubject"": ""False"" |""2D Position"": ""(571.279205322266 | 753.709503173828)"" } |}"
19-55-06.5015,41,10,1,8802,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2978396 | 0.9818126 | 0.4440079)"" |""isSubject"": ""False"" |""2D Position"": ""(571.279205322266 | 753.709503173828)"" } |}"
19-55-06.5206,44,10,1,8803,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2978396 | 0.9818126 | 0.4440079)"" |""isSubject"": ""False"" |""2D Position"": ""(571.279205322266 | 753.709503173828)"" } |}"
19-55-06.5541,46,10,1,8804,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2976752 | 0.982339 | 0.4439626)"" |""isSubject"": ""False"" |""2D Position"": ""(571.990783691406 | 752.061401367188)"" } |}"
19-55-06.5740,41,10,2,8805,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2976752 | 0.982339 | 0.4439626)"" |""isSubject"": ""False"" |""2D Position"": ""(571.990783691406 | 752.061401367188)"" } |""FaceCube-39"": {""3D Position"": ""(0.5594085 | 0.9725322 | 0.3213661)"" |""isSubject"": ""False"" |""2D Position"": ""(1259.48474121094 | 853.499237060547)"" } |}"
19-55-06.5972,42,10,2,8806,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2976752 | 0.982339 | 0.4439626)"" |""isSubject"": ""False"" |""2D Position"": ""(571.990783691406 | 752.061401367188)"" } |""FaceCube-39"": {""3D Position"": ""(0.5594085 | 0.9725322 | 0.3213661)"" |""isSubject"": ""False"" |""2D Position"": ""(1259.48474121094 | 853.499237060547)"" } |}"
19-55-06.6136,42,10,2,8807,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2976752 | 0.982339 | 0.4439626)"" |""isSubject"": ""False"" |""2D Position"": ""(571.990783691406 | 752.061401367188)"" } |""FaceCube-39"": {""3D Position"": ""(0.5594085 | 0.9725322 | 0.3213661)"" |""isSubject"": ""False"" |""2D Position"": ""(1259.48474121094 | 853.499237060547)"" } |}"
19-55-06.6527,45,10,2,8808,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2987325 | 0.9833912 | 0.443805)"" |""isSubject"": ""False"" |""2D Position"": ""(573.343688964844 | 750.412872314453)"" } |""FaceCube-39"": {""3D Position"": ""(0.5587305 | 0.9724326 | 0.3210795)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.64733886719 | 854.864349365234)"" } |}"
19-55-06.6690,39,10,2,8809,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2987325 | 0.9833912 | 0.443805)"" |""isSubject"": ""False"" |""2D Position"": ""(573.343688964844 | 750.412872314453)"" } |""FaceCube-39"": {""3D Position"": ""(0.5587305 | 0.9724326 | 0.3210795)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.64733886719 | 854.864349365234)"" } |}"
19-55-06.6917,42,10,2,8810,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2987325 | 0.9833912 | 0.443805)"" |""isSubject"": ""False"" |""2D Position"": ""(573.343688964844 | 750.412872314453)"" } |""FaceCube-39"": {""3D Position"": ""(0.5587305 | 0.9724326 | 0.3210795)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.64733886719 | 854.864349365234)"" } |}"
19-55-06.7118,42,10,2,8811,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2987325 | 0.9833912 | 0.443805)"" |""isSubject"": ""False"" |""2D Position"": ""(573.343688964844 | 750.412872314453)"" } |""FaceCube-39"": {""3D Position"": ""(0.5587305 | 0.9724326 | 0.3210795)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.64733886719 | 854.864349365234)"" } |}"
19-55-06.7518,44,10,2,8812,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2988768 | 0.9835614 | 0.4438078)"" |""isSubject"": ""False"" |""2D Position"": ""(573.339721679688 | 750.432861328125)"" } |""FaceCube-39"": {""3D Position"": ""(0.558452 | 0.9725343 | 0.3207161)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.22161865234 | 855.235046386719)"" } |}"
19-55-06.7734,38,10,2,8813,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2988768 | 0.9835614 | 0.4438078)"" |""isSubject"": ""False"" |""2D Position"": ""(573.339721679688 | 750.432861328125)"" } |""FaceCube-39"": {""3D Position"": ""(0.558452 | 0.9725343 | 0.3207161)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.22161865234 | 855.235046386719)"" } |}"
19-55-06.7912,39,10,2,8814,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2988768 | 0.9835614 | 0.4438078)"" |""isSubject"": ""False"" |""2D Position"": ""(573.339721679688 | 750.432861328125)"" } |""FaceCube-39"": {""3D Position"": ""(0.558452 | 0.9725343 | 0.3207161)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.22161865234 | 855.235046386719)"" } |}"
19-55-06.8142,42,10,2,8815,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2988768 | 0.9835614 | 0.4438078)"" |""isSubject"": ""False"" |""2D Position"": ""(573.339721679688 | 750.432861328125)"" } |""FaceCube-39"": {""3D Position"": ""(0.558452 | 0.9725343 | 0.3207161)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.22161865234 | 855.235046386719)"" } |}"
19-55-06.8504,42,10,2,8816,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2985329 | 0.9847975 | 0.4438102)"" |""isSubject"": ""False"" |""2D Position"": ""(573.394775390625 | 748.869140625)"" } |""FaceCube-39"": {""3D Position"": ""(0.5570574 | 0.9727191 | 0.3204053)"" |""isSubject"": ""False"" |""2D Position"": ""(1257.86218261719 | 856.263519287109)"" } |}"
19-55-06.8741,38,10,2,8817,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2985329 | 0.9847975 | 0.4438102)"" |""isSubject"": ""False"" |""2D Position"": ""(573.394775390625 | 748.869140625)"" } |""FaceCube-39"": {""3D Position"": ""(0.5570574 | 0.9727191 | 0.3204053)"" |""isSubject"": ""False"" |""2D Position"": ""(1257.86218261719 | 856.263519287109)"" } |}"
19-55-06.9015,38,10,2,8818,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2985329 | 0.9847975 | 0.4438102)"" |""isSubject"": ""False"" |""2D Position"": ""(573.394775390625 | 748.869140625)"" } |""FaceCube-39"": {""3D Position"": ""(0.5570574 | 0.9727191 | 0.3204053)"" |""isSubject"": ""False"" |""2D Position"": ""(1257.86218261719 | 856.263519287109)"" } |}"
19-55-06.9168,38,10,2,8819,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.2985329 | 0.9847975 | 0.4438102)"" |""isSubject"": ""False"" |""2D Position"": ""(573.394775390625 | 748.869140625)"" } |""FaceCube-39"": {""3D Position"": ""(0.5570574 | 0.9727191 | 0.3204053)"" |""isSubject"": ""False"" |""2D Position"": ""(1257.86218261719 | 856.263519287109)"" } |}"
19-55-06.9550,41,10,2,8820,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.308592 | 1.172851 | 0.4726291)"" |""isSubject"": ""False"" |""2D Position"": ""(592.196716308594 | 337.285751342773)"" } |""FaceCube-39"": {""3D Position"": ""(0.5563671 | 0.9724954 | 0.3200251)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.09808349609 | 858.476867675781)"" } |}"
19-55-06.9746,37,10,2,8821,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.308592 | 1.172851 | 0.4726291)"" |""isSubject"": ""False"" |""2D Position"": ""(592.196716308594 | 337.285751342773)"" } |""FaceCube-39"": {""3D Position"": ""(0.5563671 | 0.9724954 | 0.3200251)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.09808349609 | 858.476867675781)"" } |}"
19-55-07.0001,39,10,2,8822,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.308592 | 1.172851 | 0.4726291)"" |""isSubject"": ""False"" |""2D Position"": ""(592.196716308594 | 337.285751342773)"" } |""FaceCube-39"": {""3D Position"": ""(0.5563671 | 0.9724954 | 0.3200251)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.09808349609 | 858.476867675781)"" } |}"
19-55-07.0198,39,10,2,8823,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.308592 | 1.172851 | 0.4726291)"" |""isSubject"": ""False"" |""2D Position"": ""(592.196716308594 | 337.285751342773)"" } |""FaceCube-39"": {""3D Position"": ""(0.5563671 | 0.9724954 | 0.3200251)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.09808349609 | 858.476867675781)"" } |}"
19-55-07.0539,41,10,2,8824,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.299699 | 0.9847663 | 0.4439311)"" |""isSubject"": ""False"" |""2D Position"": ""(577.94873046875 | 748.129547119141)"" } |""FaceCube-39"": {""3D Position"": ""(0.5562398 | 0.9724103 | 0.3201465)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.08514404297 | 858.253082275391)"" } |}"
19-55-07.0735,38,10,2,8825,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.299699 | 0.9847663 | 0.4439311)"" |""isSubject"": ""False"" |""2D Position"": ""(577.94873046875 | 748.129547119141)"" } |""FaceCube-39"": {""3D Position"": ""(0.5562398 | 0.9724103 | 0.3201465)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.08514404297 | 858.253082275391)"" } |}"
19-55-07.0971,40,10,2,8826,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.299699 | 0.9847663 | 0.4439311)"" |""isSubject"": ""False"" |""2D Position"": ""(577.94873046875 | 748.129547119141)"" } |""FaceCube-39"": {""3D Position"": ""(0.5562398 | 0.9724103 | 0.3201465)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.08514404297 | 858.253082275391)"" } |}"
19-55-07.1129,40,10,2,8827,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.299699 | 0.9847663 | 0.4439311)"" |""isSubject"": ""False"" |""2D Position"": ""(577.94873046875 | 748.129547119141)"" } |""FaceCube-39"": {""3D Position"": ""(0.5562398 | 0.9724103 | 0.3201465)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.08514404297 | 858.253082275391)"" } |}"
19-55-07.1509,43,10,2,8828,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3094899 | 1.17202 | 0.4685088)"" |""isSubject"": ""False"" |""2D Position"": ""(596.735626220703 | 338.312438964844)"" } |""FaceCube-39"": {""3D Position"": ""(0.556743 | 0.9724051 | 0.3205786)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.29956054688 | 857.278930664063)"" } |}"
19-55-07.1679,38,10,2,8829,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3094899 | 1.17202 | 0.4685088)"" |""isSubject"": ""False"" |""2D Position"": ""(596.735626220703 | 338.312438964844)"" } |""FaceCube-39"": {""3D Position"": ""(0.556743 | 0.9724051 | 0.3205786)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.29956054688 | 857.278930664063)"" } |}"
19-55-07.1910,41,10,2,8830,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3094899 | 1.17202 | 0.4685088)"" |""isSubject"": ""False"" |""2D Position"": ""(596.735626220703 | 338.312438964844)"" } |""FaceCube-39"": {""3D Position"": ""(0.556743 | 0.9724051 | 0.3205786)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.29956054688 | 857.278930664063)"" } |}"
19-55-07.2074,41,10,2,8831,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3094899 | 1.17202 | 0.4685088)"" |""isSubject"": ""False"" |""2D Position"": ""(596.735626220703 | 338.312438964844)"" } |""FaceCube-39"": {""3D Position"": ""(0.556743 | 0.9724051 | 0.3205786)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.29956054688 | 857.278930664063)"" } |}"
19-55-07.2467,44,10,2,8832,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3102132 | 1.172369 | 0.4686713)"" |""isSubject"": ""False"" |""2D Position"": ""(598.138977050781 | 337.953338623047)"" } |""FaceCube-39"": {""3D Position"": ""(0.5568912 | 0.9734766 | 0.3210964)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.587890625 | 854.026153564453)"" } |}"
19-55-07.2674,38,10,2,8833,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3102132 | 1.172369 | 0.4686713)"" |""isSubject"": ""False"" |""2D Position"": ""(598.138977050781 | 337.953338623047)"" } |""FaceCube-39"": {""3D Position"": ""(0.5568912 | 0.9734766 | 0.3210964)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.587890625 | 854.026153564453)"" } |}"
19-55-07.2846,40,10,2,8834,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3102132 | 1.172369 | 0.4686713)"" |""isSubject"": ""False"" |""2D Position"": ""(598.138977050781 | 337.953338623047)"" } |""FaceCube-39"": {""3D Position"": ""(0.5568912 | 0.9734766 | 0.3210964)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.587890625 | 854.026153564453)"" } |}"
19-55-07.3078,42,10,2,8835,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3102132 | 1.172369 | 0.4686713)"" |""isSubject"": ""False"" |""2D Position"": ""(598.138977050781 | 337.953338623047)"" } |""FaceCube-39"": {""3D Position"": ""(0.5568912 | 0.9734766 | 0.3210964)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.587890625 | 854.026153564453)"" } |}"
19-55-07.3437,43,10,2,8836,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.3641,38,10,2,8837,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.3884,40,10,2,8838,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.4038,40,10,2,8839,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.4357,43,10,2,8840,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.4587,40,10,2,8841,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.4790,41,10,2,8842,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.4965,42,10,2,8843,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.5316,44,10,2,8844,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.5535,40,10,2,8845,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.5691,41,10,2,8846,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.5852,44,10,2,8847,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.6237,46,10,2,8848,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.6431,40,10,2,8849,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.6603,42,10,2,8850,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.6814,44,10,2,8851,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.7135,45,10,2,8852,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.7363,41,10,2,8853,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.7531,42,10,2,8854,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.7780,44,10,2,8855,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.8150,43,10,2,8856,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.8366,38,10,2,8857,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.8586,40,10,2,8858,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.8750,41,10,2,8859,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.9109,44,10,2,8860,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.9316,39,10,2,8861,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.9520,40,10,2,8862,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-07.9728,42,10,2,8863,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
19-55-08.0030,43,10,2,8864,FALSE,TRUE,"{""FaceCube-35"": {""3D Position"": ""(0.3110621 | 1.173035 | 0.4686948)"" |""isSubject"": ""False"" |""2D Position"": ""(599.458312988281 | 335.914169311523)"" } |""FaceCube-39"": {""3D Position"": ""(0.5573042 | 0.9731202 | 0.3208711)"" |""isSubject"": ""False"" |""2D Position"": ""(1258.72705078125 | 854.641021728516)"" } |}"
