TimeStamp, ElapsedTime, frame #, FPS, logSize, QRDetection Status, isReplayed, PETOutputs
2026-12-2--13-36-47,0,39,3,13843,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"108.729"|"ms_palm":"27.189"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"140.695"|"faces":[{"id":"1"|"bbox":"(878.465|486.12|96.435|138.034)"|"c":"(926.683|555.137)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-36-47,0,40,3,14252,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"88.768"|"ms_palm":"28.633"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"122.487"|"faces":[{"id":"1"|"bbox":"(874.441|483.611|93.396|129.693)"|"c":"(921.139|548.458)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-36-47,0,41,3,14662,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"100.445"|"ms_palm":"27.958"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"133.63"|"faces":[{"id":"1"|"bbox":"(910.897|503.549|103.895|146.275)"|"c":"(962.845|576.686)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-36-47,0,42,3,15074,True,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"100.052"|"ms_palm":"27.533"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"132.097"|"faces":[{"id":"1"|"bbox":"(974.388|564.513|127.562|172.511)"|"c":"(1038.169|650.769)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-36-47,0,43,3,15485,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"109.867"|"ms_palm":"28.392"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"144.334"|"faces":[{"id":"1"|"bbox":"(1006.5|565.888|149.016|208.341)"|"c":"(1081.008|670.059)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-36-47,0,44,3,15897,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"86.874"|"ms_palm":"26.901"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"118.806"|"faces":[{"id":"1"|"bbox":"(1045.469|556.076|166.966|227.799)"|"c":"(1128.952|669.975)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-36-47,0,45,3,16310,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"113.677"|"ms_palm":"27.247"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"147.571"|"faces":[{"id":"1"|"bbox":"(1072.898|536.837|191.931|261.902)"|"c":"(1168.864|667.788)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-36-47,0,46,3,16721,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"102.87"|"ms_palm":"28.033"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"135.61"|"faces":[{"id":"1"|"bbox":"(1074.661|527.139|199.369|266.909)"|"c":"(1174.346|660.593)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-36-47,0,47,4,17133,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"105.085"|"ms_palm":"27.46"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"138.037"|"faces":[{"id":"1"|"bbox":"(1090.565|523.403|193.137|259.001)"|"c":"(1187.133|652.904)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
2026-12-2--13-36-47,0,48,4,17542,False,False,{"t_ms":"0"|"faces_total":"1"|"faces_active":"1"|"faces_invalid":"0"|"palms_total":"0"|"pairs_total":"0"|"ms_face":"97.118"|"ms_palm":"39.052"|"ms_pose":"0"|"ms_blur":"0"|"ms_total":"141.55"|"faces":[{"id":"1"|"bbox":"(1092.135|517.1|188.588|260.785)"|"c":"(1186.429|647.492)"|"active":"1"|"obf":"0"|"palm":"-1"|"g":"None"|"stable":"0"|"stableCnt":"0"|"stableReq":"2"|"toggle":"none"|"why":"noPalmMatched"}]}
